TABLE NO.  1
 KA          V2          CL          V3          Q           IPRED       DV          PRED        RES         WRES
  9.0000E-01  4.2000E+00  3.6000E+00  5.8100E+00  3.4400E+00  0.0000E+00  5.5850E-02  0.0000E+00  5.5850E-02  1.0162E-01
  9.0000E-01  4.2000E+00  3.6000E+00  5.8100E+00  3.4400E+00  0.0000E+00  1.9210E-01  0.0000E+00  1.9210E-01  3.4953E-01
  9.0000E-01  4.2000E+00  3.6000E+00  5.8100E+00  3.4400E+00  0.0000E+00  2.3065E-01  0.0000E+00  2.3065E-01  4.1967E-01
  9.0000E-01  4.2000E+00  3.6000E+00  5.8100E+00  3.4400E+00  0.0000E+00  1.7834E-01  0.0000E+00  1.7834E-01  3.2449E-01
  9.0000E-01  4.2000E+00  3.6000E+00  5.8100E+00  3.4400E+00  0.0000E+00  8.0614E-02  0.0000E+00  8.0614E-02  1.4668E-01
  9.0000E-01  4.2000E+00  3.6000E+00  5.8100E+00  3.4400E+00  0.0000E+00  1.3245E-01  0.0000E+00  1.3245E-01  2.4099E-01
  9.0000E-01  4.2000E+00  3.6000E+00  5.8100E+00  3.4400E+00  0.0000E+00  1.0025E-01  0.0000E+00  1.0025E-01  1.8240E-01
  9.0000E-01  4.2000E+00  3.6000E+00  5.8100E+00  3.4400E+00  0.0000E+00  3.1455E-01  0.0000E+00  3.1455E-01  5.7232E-01
  9.0000E-01  4.2000E+00  3.6000E+00  5.8100E+00  3.4400E+00  0.0000E+00  2.3572E-01  0.0000E+00  2.3572E-01  4.2889E-01
  9.0000E-01  4.2000E+00  3.6000E+00  5.8100E+00  3.4400E+00  0.0000E+00  2.5946E-01  0.0000E+00  2.5946E-01  4.7209E-01
  9.0000E-01  4.2000E+00  3.6000E+00  5.8100E+00  3.4400E+00  0.0000E+00  1.3295E-01  0.0000E+00  1.3295E-01  2.4190E-01
  9.0000E-01  4.2000E+00  3.6000E+00  5.8100E+00  3.4400E+00  0.0000E+00  1.2596E-01  0.0000E+00  1.2596E-01  2.2918E-01
  9.0000E-01  4.2000E+00  3.6000E+00  5.8100E+00  3.4400E+00  0.0000E+00  7.1785E-02  0.0000E+00  7.1785E-02  1.3061E-01
  9.0000E-01  4.2000E+00  3.6000E+00  5.8100E+00  3.4400E+00  0.0000E+00  5.2102E-02  0.0000E+00  5.2102E-02  9.4799E-02
  9.0000E-01  4.2000E+00  3.6000E+00  5.8100E+00  3.4400E+00  0.0000E+00  1.2016E-01  0.0000E+00  1.2016E-01  2.1863E-01
  9.0000E-01  4.2000E+00  3.6000E+00  5.8100E+00  3.4400E+00  0.0000E+00  3.6903E-01  0.0000E+00  3.6903E-01  6.7145E-01
  9.0000E-01  4.2000E+00  3.6000E+00  5.8100E+00  3.4400E+00  0.0000E+00  3.8870E-01  0.0000E+00  3.8870E-01  7.0724E-01
  9.0000E-01  4.2000E+00  3.6000E+00  5.8100E+00  3.4400E+00  0.0000E+00  1.9279E-01  0.0000E+00  1.9279E-01  3.5078E-01
  9.0000E-01  4.2000E+00  3.6000E+00  5.8100E+00  3.4400E+00  0.0000E+00  1.9117E-01  0.0000E+00  1.9117E-01  3.4783E-01
  9.0000E-01  4.2000E+00  3.6000E+00  5.8100E+00  3.4400E+00  0.0000E+00  8.7244E-02  0.0000E+00  8.7244E-02  1.5874E-01
  9.0000E-01  4.2000E+00  3.6000E+00  5.8100E+00  3.4400E+00  0.0000E+00  1.2057E-01  0.0000E+00  1.2057E-01  2.1938E-01
  9.0000E-01  4.2000E+00  3.6000E+00  5.8100E+00  3.4400E+00  0.0000E+00  2.0807E-01  0.0000E+00  2.0807E-01  3.7858E-01
  9.0000E-01  4.2000E+00  3.6000E+00  5.8100E+00  3.4400E+00  0.0000E+00  1.1653E-01  0.0000E+00  1.1653E-01  2.1203E-01
  9.0000E-01  4.2000E+00  3.6000E+00  5.8100E+00  3.4400E+00  0.0000E+00  9.7987E-02  0.0000E+00  9.7987E-02  1.7829E-01
  9.0000E-01  4.2000E+00  3.6000E+00  5.8100E+00  3.4400E+00  0.0000E+00  6.8493E-02  0.0000E+00  6.8493E-02  1.2462E-01
  9.0000E-01  4.2000E+00  3.6000E+00  5.8100E+00  3.4400E+00  0.0000E+00  2.9452E-01  0.0000E+00  2.9452E-01  5.3588E-01
  9.0000E-01  4.2000E+00  3.6000E+00  5.8100E+00  3.4400E+00  0.0000E+00  3.8954E-01  0.0000E+00  3.8954E-01  7.0877E-01
  9.0000E-01  4.2000E+00  3.6000E+00  5.8100E+00  3.4400E+00  0.0000E+00  1.8790E-01  0.0000E+00  1.8790E-01  3.4188E-01
  9.0000E-01  4.2000E+00  3.6000E+00  5.8100E+00  3.4400E+00  0.0000E+00  1.3172E-01  0.0000E+00  1.3172E-01  2.3966E-01
  9.0000E-01  4.2000E+00  3.6000E+00  5.8100E+00  3.4400E+00  0.0000E+00  1.8039E-01  0.0000E+00  1.8039E-01  3.2822E-01
  9.0000E-01  4.2000E+00  3.6000E+00  5.8100E+00  3.4400E+00  0.0000E+00  4.5544E-01  0.0000E+00  4.5544E-01  8.2867E-01
  9.0000E-01  4.2000E+00  3.6000E+00  5.8100E+00  3.4400E+00  0.0000E+00  5.3140E-01  0.0000E+00  5.3140E-01  9.6688E-01
  9.0000E-01  4.2000E+00  3.6000E+00  5.8100E+00  3.4400E+00  0.0000E+00  3.1196E-01  0.0000E+00  3.1196E-01  5.6761E-01
  9.0000E-01  4.2000E+00  3.6000E+00  5.8100E+00  3.4400E+00  0.0000E+00  1.4115E-01  0.0000E+00  1.4115E-01  2.5682E-01
  9.0000E-01  4.2000E+00  3.6000E+00  5.8100E+00  3.4400E+00  0.0000E+00  1.5180E-01  0.0000E+00  1.5180E-01  2.7620E-01
  9.0000E-01  4.2000E+00  3.6000E+00  5.8100E+00  3.4400E+00  0.0000E+00  1.6490E-01  0.0000E+00  1.6490E-01  3.0004E-01
  9.0000E-01  4.2000E+00  3.6000E+00  5.8100E+00  3.4400E+00  0.0000E+00  1.7894E-01  0.0000E+00  1.7894E-01  3.2558E-01
  9.0000E-01  4.2000E+00  3.6000E+00  5.8100E+00  3.4400E+00  0.0000E+00  1.0985E-01  0.0000E+00  1.0985E-01  1.9987E-01
  9.0000E-01  4.2000E+00  3.6000E+00  5.8100E+00  3.4400E+00  0.0000E+00  1.0832E-01  0.0000E+00  1.0832E-01  1.9709E-01
  9.0000E-01  4.2000E+00  3.6000E+00  5.8100E+00  3.4400E+00  0.0000E+00  9.2176E-02  0.0000E+00  9.2176E-02  1.6771E-01
  9.0000E-01  4.2000E+00  3.6000E+00  5.8100E+00  3.4400E+00  0.0000E+00  5.5384E-02  0.0000E+00  5.5384E-02  1.0077E-01
  9.0000E-01  4.2000E+00  3.6000E+00  5.8100E+00  3.4400E+00  0.0000E+00  1.6038E-01  0.0000E+00  1.6038E-01  2.9181E-01
  9.0000E-01  4.2000E+00  3.6000E+00  5.8100E+00  3.4400E+00  0.0000E+00  2.1547E-01  0.0000E+00  2.1547E-01  3.9205E-01
  9.0000E-01  4.2000E+00  3.6000E+00  5.8100E+00  3.4400E+00  0.0000E+00  1.7339E-01  0.0000E+00  1.7339E-01  3.1548E-01
  9.0000E-01  4.2000E+00  3.6000E+00  5.8100E+00  3.4400E+00  0.0000E+00  1.6116E-01  0.0000E+00  1.6116E-01  2.9323E-01
  9.0000E-01  4.2000E+00  3.6000E+00  5.8100E+00  3.4400E+00  0.0000E+00  8.0437E-02  0.0000E+00  8.0437E-02  1.4635E-01
  9.0000E-01  4.2000E+00  3.6000E+00  5.8100E+00  3.4400E+00  0.0000E+00  2.1545E-01  0.0000E+00  2.1545E-01  3.9201E-01
  9.0000E-01  4.2000E+00  3.6000E+00  5.8100E+00  3.4400E+00  0.0000E+00  2.1836E-01  0.0000E+00  2.1836E-01  3.9731E-01
  9.0000E-01  4.2000E+00  3.6000E+00  5.8100E+00  3.4400E+00  0.0000E+00  5.6205E-01  0.0000E+00  5.6205E-01  1.0226E+00
  9.0000E-01  4.2000E+00  3.6000E+00  5.8100E+00  3.4400E+00  0.0000E+00  4.9329E-01  0.0000E+00  4.9329E-01  8.9754E-01
  9.0000E-01  4.2000E+00  3.6000E+00  5.8100E+00  3.4400E+00  0.0000E+00  1.0610E-01  0.0000E+00  1.0610E-01  1.9305E-01
  9.0000E-01  4.2000E+00  3.6000E+00  5.8100E+00  3.4400E+00  0.0000E+00  1.6255E-01  0.0000E+00  1.6255E-01  2.9576E-01
  9.0000E-01  4.2000E+00  3.6000E+00  5.8100E+00  3.4400E+00  0.0000E+00  1.4393E-01  0.0000E+00  1.4393E-01  2.6188E-01
  9.0000E-01  4.2000E+00  3.6000E+00  5.8100E+00  3.4400E+00  0.0000E+00  1.6918E-01  0.0000E+00  1.6918E-01  3.0782E-01
  9.0000E-01  4.2000E+00  3.6000E+00  5.8100E+00  3.4400E+00  0.0000E+00  8.5107E-02  0.0000E+00  8.5107E-02  1.5485E-01
  9.0000E-01  4.2000E+00  3.6000E+00  5.8100E+00  3.4400E+00  0.0000E+00  2.2446E-01  0.0000E+00  2.2446E-01  4.0840E-01
  9.0000E-01  4.2000E+00  3.6000E+00  5.8100E+00  3.4400E+00  0.0000E+00  2.3832E-01  0.0000E+00  2.3832E-01  4.3362E-01
  9.0000E-01  4.2000E+00  3.6000E+00  5.8100E+00  3.4400E+00  0.0000E+00  2.7753E-01  0.0000E+00  2.7753E-01  5.0497E-01
  9.0000E-01  4.2000E+00  3.6000E+00  5.8100E+00  3.4400E+00  0.0000E+00  5.0193E-02  0.0000E+00  5.0193E-02  9.1326E-02
  9.0000E-01  4.2000E+00  3.6000E+00  5.8100E+00  3.4400E+00  0.0000E+00  2.2912E-01  0.0000E+00  2.2912E-01  4.1688E-01
  9.0000E-01  4.2000E+00  3.6000E+00  5.8100E+00  3.4400E+00  0.0000E+00  1.9435E-01  0.0000E+00  1.9435E-01  3.5362E-01
  9.0000E-01  4.2000E+00  3.6000E+00  5.8100E+00  3.4400E+00  0.0000E+00  8.7053E-02  0.0000E+00  8.7053E-02  1.5839E-01
  9.0000E-01  4.2000E+00  3.6000E+00  5.8100E+00  3.4400E+00  0.0000E+00  1.7250E-01  0.0000E+00  1.7250E-01  3.1386E-01
  9.0000E-01  4.2000E+00  3.6000E+00  5.8100E+00  3.4400E+00  0.0000E+00  7.8384E-02  0.0000E+00  7.8384E-02  1.4262E-01
  9.0000E-01  4.2000E+00  3.6000E+00  5.8100E+00  3.4400E+00  0.0000E+00  2.0317E-01  0.0000E+00  2.0317E-01  3.6967E-01
  9.0000E-01  4.2000E+00  3.6000E+00  5.8100E+00  3.4400E+00  0.0000E+00  1.2709E-01  0.0000E+00  1.2709E-01  2.3124E-01
  9.0000E-01  4.2000E+00  3.6000E+00  5.8100E+00  3.4400E+00  0.0000E+00  1.9622E-01  0.0000E+00  1.9622E-01  3.5702E-01
  9.0000E-01  4.2000E+00  3.6000E+00  5.8100E+00  3.4400E+00  0.0000E+00  1.7164E-01  0.0000E+00  1.7164E-01  3.1230E-01
  9.0000E-01  4.2000E+00  3.6000E+00  5.8100E+00  3.4400E+00  0.0000E+00  1.4549E-01  0.0000E+00  1.4549E-01  2.6472E-01
  9.0000E-01  4.2000E+00  3.6000E+00  5.8100E+00  3.4400E+00  0.0000E+00  6.7660E-02  0.0000E+00  6.7660E-02  1.2311E-01
  9.0000E-01  4.2000E+00  3.6000E+00  5.8100E+00  3.4400E+00  0.0000E+00  1.9189E-01  0.0000E+00  1.9189E-01  3.4914E-01
  9.0000E-01  4.2000E+00  3.6000E+00  5.8100E+00  3.4400E+00  0.0000E+00  2.7813E-01  0.0000E+00  2.7813E-01  5.0606E-01
  9.0000E-01  4.2000E+00  3.6000E+00  5.8100E+00  3.4400E+00  0.0000E+00  2.4317E-01  0.0000E+00  2.4317E-01  4.4245E-01
  9.0000E-01  4.2000E+00  3.6000E+00  5.8100E+00  3.4400E+00  0.0000E+00  2.3811E-01  0.0000E+00  2.3811E-01  4.3324E-01
  9.0000E-01  4.2000E+00  3.6000E+00  5.8100E+00  3.4400E+00  0.0000E+00  1.1589E-01  0.0000E+00  1.1589E-01  2.1086E-01
  9.0000E-01  4.2000E+00  3.6000E+00  5.8100E+00  3.4400E+00  0.0000E+00  1.1723E-01  0.0000E+00  1.1723E-01  2.1330E-01
  9.0000E-01  4.2000E+00  3.6000E+00  5.8100E+00  3.4400E+00  0.0000E+00  5.3593E-01  0.0000E+00  5.3593E-01  9.7512E-01
  9.0000E-01  4.2000E+00  3.6000E+00  5.8100E+00  3.4400E+00  0.0000E+00  4.9724E-01  0.0000E+00  4.9724E-01  9.0473E-01
  9.0000E-01  4.2000E+00  3.6000E+00  5.8100E+00  3.4400E+00  0.0000E+00  3.2097E-01  0.0000E+00  3.2097E-01  5.8400E-01
  9.0000E-01  4.2000E+00  3.6000E+00  5.8100E+00  3.4400E+00  0.0000E+00  1.2996E-01  0.0000E+00  1.2996E-01  2.3646E-01
  9.0000E-01  4.2000E+00  3.6000E+00  5.8100E+00  3.4400E+00  0.0000E+00  1.7008E-01  0.0000E+00  1.7008E-01  3.0946E-01
  9.0000E-01  4.2000E+00  3.6000E+00  5.8100E+00  3.4400E+00  0.0000E+00  3.6436E-01  0.0000E+00  3.6436E-01  6.6295E-01
  9.0000E-01  4.2000E+00  3.6000E+00  5.8100E+00  3.4400E+00  0.0000E+00  4.1501E-01  0.0000E+00  4.1501E-01  7.5511E-01
  9.0000E-01  4.2000E+00  3.6000E+00  5.8100E+00  3.4400E+00  0.0000E+00  3.1444E-01  0.0000E+00  3.1444E-01  5.7212E-01
  9.0000E-01  4.2000E+00  3.6000E+00  5.8100E+00  3.4400E+00  0.0000E+00  1.3989E-01  0.0000E+00  1.3989E-01  2.5453E-01
  9.0000E-01  4.2000E+00  3.6000E+00  5.8100E+00  3.4400E+00  0.0000E+00  6.5395E-02  0.0000E+00  6.5395E-02  1.1899E-01
  9.0000E-01  4.2000E+00  3.6000E+00  5.8100E+00  3.4400E+00  0.0000E+00  1.5112E-01  0.0000E+00  1.5112E-01  2.7496E-01
  9.0000E-01  4.2000E+00  3.6000E+00  5.8100E+00  3.4400E+00  0.0000E+00  4.2257E-01  0.0000E+00  4.2257E-01  7.6887E-01
  9.0000E-01  4.2000E+00  3.6000E+00  5.8100E+00  3.4400E+00  0.0000E+00  3.9695E-01  0.0000E+00  3.9695E-01  7.2225E-01
  9.0000E-01  4.2000E+00  3.6000E+00  5.8100E+00  3.4400E+00  0.0000E+00  2.7912E-01  0.0000E+00  2.7912E-01  5.0786E-01
  9.0000E-01  4.2000E+00  3.6000E+00  5.8100E+00  3.4400E+00  0.0000E+00  2.3177E-01  0.0000E+00  2.3177E-01  4.2171E-01
  9.0000E-01  4.2000E+00  3.6000E+00  5.8100E+00  3.4400E+00  0.0000E+00  1.6338E-01  0.0000E+00  1.6338E-01  2.9727E-01
  9.0000E-01  4.2000E+00  3.6000E+00  5.8100E+00  3.4400E+00  0.0000E+00  1.1719E-01  0.0000E+00  1.1719E-01  2.1323E-01
  9.0000E-01  4.2000E+00  3.6000E+00  5.8100E+00  3.4400E+00  0.0000E+00  3.6980E-01  0.0000E+00  3.6980E-01  6.7285E-01
  9.0000E-01  4.2000E+00  3.6000E+00  5.8100E+00  3.4400E+00  0.0000E+00  1.7491E-01  0.0000E+00  1.7491E-01  3.1825E-01
  9.0000E-01  4.2000E+00  3.6000E+00  5.8100E+00  3.4400E+00  0.0000E+00  5.3930E-02  0.0000E+00  5.3930E-02  9.8126E-02
  9.0000E-01  4.2000E+00  3.6000E+00  5.8100E+00  3.4400E+00  0.0000E+00  2.3465E-01  0.0000E+00  2.3465E-01  4.2695E-01
  9.0000E-01  4.2000E+00  3.6000E+00  5.8100E+00  3.4400E+00  0.0000E+00  3.1535E-01  0.0000E+00  3.1535E-01  5.7378E-01
  9.0000E-01  4.2000E+00  3.6000E+00  5.8100E+00  3.4400E+00  0.0000E+00  1.9010E-01  0.0000E+00  1.9010E-01  3.4589E-01
  9.0000E-01  4.2000E+00  3.6000E+00  5.8100E+00  3.4400E+00  0.0000E+00  7.3228E-02  0.0000E+00  7.3228E-02  1.3324E-01
  9.0000E-01  4.2000E+00  3.6000E+00  5.8100E+00  3.4400E+00  0.0000E+00  1.2818E-01  0.0000E+00  1.2818E-01  2.3322E-01
  9.0000E-01  4.2000E+00  3.6000E+00  5.8100E+00  3.4400E+00  0.0000E+00  1.9893E-01  0.0000E+00  1.9893E-01  3.6195E-01
  9.0000E-01  4.2000E+00  3.6000E+00  5.8100E+00  3.4400E+00  0.0000E+00  1.8766E-01  0.0000E+00  1.8766E-01  3.4145E-01
  9.0000E-01  4.2000E+00  3.6000E+00  5.8100E+00  3.4400E+00  0.0000E+00  6.9117E-02  0.0000E+00  6.9117E-02  1.2576E-01
  9.0000E-01  4.2000E+00  3.6000E+00  5.8100E+00  3.4400E+00  0.0000E+00  8.3666E-02  0.0000E+00  8.3666E-02  1.5223E-01
  9.0000E-01  4.2000E+00  3.6000E+00  5.8100E+00  3.4400E+00  0.0000E+00  1.5478E-01  0.0000E+00  1.5478E-01  2.8162E-01
  9.0000E-01  4.2000E+00  3.6000E+00  5.8100E+00  3.4400E+00  0.0000E+00  6.3504E-02  0.0000E+00  6.3504E-02  1.1555E-01
  9.0000E-01  4.2000E+00  3.6000E+00  5.8100E+00  3.4400E+00  0.0000E+00  8.5747E-02  0.0000E+00  8.5747E-02  1.5602E-01
  9.0000E-01  4.2000E+00  3.6000E+00  5.8100E+00  3.4400E+00  0.0000E+00  5.2503E-02  0.0000E+00  5.2503E-02  9.5529E-02
  9.0000E-01  4.2000E+00  3.6000E+00  5.8100E+00  3.4400E+00  0.0000E+00  1.1687E-01  0.0000E+00  1.1687E-01  2.1264E-01
  9.0000E-01  4.2000E+00  3.6000E+00  5.8100E+00  3.4400E+00  0.0000E+00  1.9397E-01  0.0000E+00  1.9397E-01  3.5293E-01
  9.0000E-01  4.2000E+00  3.6000E+00  5.8100E+00  3.4400E+00  0.0000E+00  1.9485E-01  0.0000E+00  1.9485E-01  3.5453E-01
  9.0000E-01  4.2000E+00  3.6000E+00  5.8100E+00  3.4400E+00  0.0000E+00  5.0287E-02  0.0000E+00  5.0287E-02  9.1497E-02
  9.0000E-01  4.2000E+00  3.6000E+00  5.8100E+00  3.4400E+00  0.0000E+00  1.0055E-01  0.0000E+00  1.0055E-01  1.8295E-01
  9.0000E-01  4.2000E+00  3.6000E+00  5.8100E+00  3.4400E+00  0.0000E+00  2.0976E-01  0.0000E+00  2.0976E-01  3.8166E-01
  9.0000E-01  4.2000E+00  3.6000E+00  5.8100E+00  3.4400E+00  0.0000E+00  3.3665E-01  0.0000E+00  3.3665E-01  6.1253E-01
  9.0000E-01  4.2000E+00  3.6000E+00  5.8100E+00  3.4400E+00  0.0000E+00  1.1558E-01  0.0000E+00  1.1558E-01  2.1030E-01
  9.0000E-01  4.2000E+00  3.6000E+00  5.8100E+00  3.4400E+00  0.0000E+00  1.2248E-01  0.0000E+00  1.2248E-01  2.2285E-01
  9.0000E-01  4.2000E+00  3.6000E+00  5.8100E+00  3.4400E+00  0.0000E+00  5.6566E-02  0.0000E+00  5.6566E-02  1.0292E-01
  9.0000E-01  4.2000E+00  3.6000E+00  5.8100E+00  3.4400E+00  0.0000E+00  7.2752E-02  0.0000E+00  7.2752E-02  1.3237E-01
  9.0000E-01  4.2000E+00  3.6000E+00  5.8100E+00  3.4400E+00  0.0000E+00  1.8071E-01  0.0000E+00  1.8071E-01  3.2880E-01
  9.0000E-01  4.2000E+00  3.6000E+00  5.8100E+00  3.4400E+00  0.0000E+00  8.6114E-02  0.0000E+00  8.6114E-02  1.5668E-01
  9.0000E-01  4.2000E+00  3.6000E+00  5.8100E+00  3.4400E+00  0.0000E+00  6.6699E-02  0.0000E+00  6.6699E-02  1.2136E-01
  9.0000E-01  4.2000E+00  3.6000E+00  5.8100E+00  3.4400E+00  0.0000E+00  1.3774E-01  0.0000E+00  1.3774E-01  2.5062E-01
  9.0000E-01  4.2000E+00  3.6000E+00  5.8100E+00  3.4400E+00  0.0000E+00  7.1078E-02  0.0000E+00  7.1078E-02  1.2933E-01
  9.0000E-01  4.2000E+00  3.6000E+00  5.8100E+00  3.4400E+00  0.0000E+00  6.9813E-01  0.0000E+00  6.9813E-01  1.2702E+00
  9.0000E-01  4.2000E+00  3.6000E+00  5.8100E+00  3.4400E+00  0.0000E+00  1.2559E+00  0.0000E+00  1.2559E+00  2.2851E+00
  9.0000E-01  4.2000E+00  3.6000E+00  5.8100E+00  3.4400E+00  0.0000E+00  1.1848E+00  0.0000E+00  1.1848E+00  2.1557E+00
  9.0000E-01  4.2000E+00  3.6000E+00  5.8100E+00  3.4400E+00  0.0000E+00  4.3703E-01  0.0000E+00  4.3703E-01  7.9518E-01
  9.0000E-01  4.2000E+00  3.6000E+00  5.8100E+00  3.4400E+00  0.0000E+00  1.3704E-01  0.0000E+00  1.3704E-01  2.4934E-01
  9.0000E-01  4.2000E+00  3.6000E+00  5.8100E+00  3.4400E+00  0.0000E+00  1.0741E-01  0.0000E+00  1.0741E-01  1.9543E-01
  9.0000E-01  4.2000E+00  3.6000E+00  5.8100E+00  3.4400E+00  0.0000E+00  6.0968E-02  0.0000E+00  6.0968E-02  1.1093E-01
  9.0000E-01  4.2000E+00  3.6000E+00  5.8100E+00  3.4400E+00  0.0000E+00  2.4245E-01  0.0000E+00  2.4245E-01  4.4114E-01
  9.0000E-01  4.2000E+00  3.6000E+00  5.8100E+00  3.4400E+00  0.0000E+00  3.6640E-01  0.0000E+00  3.6640E-01  6.6666E-01
  9.0000E-01  4.2000E+00  3.6000E+00  5.8100E+00  3.4400E+00  0.0000E+00  8.1816E-01  0.0000E+00  8.1816E-01  1.4886E+00
  9.0000E-01  4.2000E+00  3.6000E+00  5.8100E+00  3.4400E+00  0.0000E+00  6.1674E-01  0.0000E+00  6.1674E-01  1.1222E+00
  9.0000E-01  4.2000E+00  3.6000E+00  5.8100E+00  3.4400E+00  0.0000E+00  5.7963E-01  0.0000E+00  5.7963E-01  1.0546E+00
  9.0000E-01  4.2000E+00  3.6000E+00  5.8100E+00  3.4400E+00  0.0000E+00  9.6130E-02  0.0000E+00  9.6130E-02  1.7491E-01
  9.0000E-01  4.2000E+00  3.6000E+00  5.8100E+00  3.4400E+00  0.0000E+00  1.4476E-01  0.0000E+00  1.4476E-01  2.6339E-01
  9.0000E-01  4.2000E+00  3.6000E+00  5.8100E+00  3.4400E+00  0.0000E+00  7.7275E-02  0.0000E+00  7.7275E-02  1.4060E-01
