TABLE NO.  1
 KA          V2          CL          V3          Q           IPRED       DV          PRED        RES         WRES
  9.0000E-01  4.2000E+00  3.6000E+00  5.8100E+00  3.4400E+00  0.0000E+00  8.6748E-02  0.0000E+00  8.6748E-02  7.4592E-02
  9.0000E-01  4.2000E+00  3.6000E+00  5.8100E+00  3.4400E+00  0.0000E+00  1.8008E-01  0.0000E+00  1.8008E-01  1.5485E-01
  9.0000E-01  4.2000E+00  3.6000E+00  5.8100E+00  3.4400E+00  0.0000E+00  1.9879E-01  0.0000E+00  1.9879E-01  1.7093E-01
  9.0000E-01  4.2000E+00  3.6000E+00  5.8100E+00  3.4400E+00  0.0000E+00  1.9367E-01  0.0000E+00  1.9367E-01  1.6653E-01
  9.0000E-01  4.2000E+00  3.6000E+00  5.8100E+00  3.4400E+00  0.0000E+00  2.1215E-01  0.0000E+00  2.1215E-01  1.8242E-01
  9.0000E-01  4.2000E+00  3.6000E+00  5.8100E+00  3.4400E+00  0.0000E+00  7.6733E-02  0.0000E+00  7.6733E-02  6.5980E-02
  9.0000E-01  4.2000E+00  3.6000E+00  5.8100E+00  3.4400E+00  0.0000E+00  1.7612E-01  0.0000E+00  1.7612E-01  1.5144E-01
  9.0000E-01  4.2000E+00  3.6000E+00  5.8100E+00  3.4400E+00  0.0000E+00  2.7860E-01  0.0000E+00  2.7860E-01  2.3956E-01
  9.0000E-01  4.2000E+00  3.6000E+00  5.8100E+00  3.4400E+00  0.0000E+00  1.9066E-01  0.0000E+00  1.9066E-01  1.6394E-01
  9.0000E-01  4.2000E+00  3.6000E+00  5.8100E+00  3.4400E+00  0.0000E+00  1.8520E-01  0.0000E+00  1.8520E-01  1.5925E-01
  9.0000E-01  4.2000E+00  3.6000E+00  5.8100E+00  3.4400E+00  0.0000E+00  5.5120E-02  0.0000E+00  5.5120E-02  4.7396E-02
  9.0000E-01  4.2000E+00  3.6000E+00  5.8100E+00  3.4400E+00  0.0000E+00  1.3855E-01  0.0000E+00  1.3855E-01  1.1914E-01
  9.0000E-01  4.2000E+00  3.6000E+00  5.8100E+00  3.4400E+00  0.0000E+00  1.6273E-01  0.0000E+00  1.6273E-01  1.3993E-01
  9.0000E-01  4.2000E+00  3.6000E+00  5.8100E+00  3.4400E+00  0.0000E+00  2.5910E-01  0.0000E+00  2.5910E-01  2.2279E-01
  9.0000E-01  4.2000E+00  3.6000E+00  5.8100E+00  3.4400E+00  0.0000E+00  6.4629E-02  0.0000E+00  6.4629E-02  5.5573E-02
  9.0000E-01  4.2000E+00  3.6000E+00  5.8100E+00  3.4400E+00  0.0000E+00  5.6887E-02  0.0000E+00  5.6887E-02  4.8915E-02
  9.0000E-01  4.2000E+00  3.6000E+00  5.8100E+00  3.4400E+00  0.0000E+00  1.1065E-01  0.0000E+00  1.1065E-01  9.5145E-02
  9.0000E-01  4.2000E+00  3.6000E+00  5.8100E+00  3.4400E+00  0.0000E+00  3.5931E-01  0.0000E+00  3.5931E-01  3.0896E-01
  9.0000E-01  4.2000E+00  3.6000E+00  5.8100E+00  3.4400E+00  0.0000E+00  2.0009E-01  0.0000E+00  2.0009E-01  1.7205E-01
  9.0000E-01  4.2000E+00  3.6000E+00  5.8100E+00  3.4400E+00  0.0000E+00  1.2642E-01  0.0000E+00  1.2642E-01  1.0870E-01
  9.0000E-01  4.2000E+00  3.6000E+00  5.8100E+00  3.4400E+00  0.0000E+00  7.3517E-02  0.0000E+00  7.3517E-02  6.3215E-02
  9.0000E-01  4.2000E+00  3.6000E+00  5.8100E+00  3.4400E+00  0.0000E+00  6.2952E-02  0.0000E+00  6.2952E-02  5.4131E-02
  9.0000E-01  4.2000E+00  3.6000E+00  5.8100E+00  3.4400E+00  0.0000E+00  6.8034E-02  0.0000E+00  6.8034E-02  5.8500E-02
  9.0000E-01  4.2000E+00  3.6000E+00  5.8100E+00  3.4400E+00  0.0000E+00  1.6596E-01  0.0000E+00  1.6596E-01  1.4270E-01
  9.0000E-01  4.2000E+00  3.6000E+00  5.8100E+00  3.4400E+00  0.0000E+00  2.0658E-01  0.0000E+00  2.0658E-01  1.7763E-01
  9.0000E-01  4.2000E+00  3.6000E+00  5.8100E+00  3.4400E+00  0.0000E+00  3.1463E-01  0.0000E+00  3.1463E-01  2.7054E-01
  9.0000E-01  4.2000E+00  3.6000E+00  5.8100E+00  3.4400E+00  0.0000E+00  5.5850E-02  0.0000E+00  5.5850E-02  4.8024E-02
  9.0000E-01  4.2000E+00  3.6000E+00  5.8100E+00  3.4400E+00  0.0000E+00  1.9210E-01  0.0000E+00  1.9210E-01  1.6518E-01
  9.0000E-01  4.2000E+00  3.6000E+00  5.8100E+00  3.4400E+00  0.0000E+00  2.3065E-01  0.0000E+00  2.3065E-01  1.9833E-01
  9.0000E-01  4.2000E+00  3.6000E+00  5.8100E+00  3.4400E+00  0.0000E+00  1.7834E-01  0.0000E+00  1.7834E-01  1.5335E-01
  9.0000E-01  4.2000E+00  3.6000E+00  5.8100E+00  3.4400E+00  0.0000E+00  8.0614E-02  0.0000E+00  8.0614E-02  6.9318E-02
  9.0000E-01  4.2000E+00  3.6000E+00  5.8100E+00  3.4400E+00  0.0000E+00  1.3245E-01  0.0000E+00  1.3245E-01  1.1389E-01
  9.0000E-01  4.2000E+00  3.6000E+00  5.8100E+00  3.4400E+00  0.0000E+00  1.0025E-01  0.0000E+00  1.0025E-01  8.6202E-02
  9.0000E-01  4.2000E+00  3.6000E+00  5.8100E+00  3.4400E+00  0.0000E+00  3.1455E-01  0.0000E+00  3.1455E-01  2.7047E-01
  9.0000E-01  4.2000E+00  3.6000E+00  5.8100E+00  3.4400E+00  0.0000E+00  2.3572E-01  0.0000E+00  2.3572E-01  2.0269E-01
  9.0000E-01  4.2000E+00  3.6000E+00  5.8100E+00  3.4400E+00  0.0000E+00  2.5946E-01  0.0000E+00  2.5946E-01  2.2310E-01
  9.0000E-01  4.2000E+00  3.6000E+00  5.8100E+00  3.4400E+00  0.0000E+00  1.3295E-01  0.0000E+00  1.3295E-01  1.1432E-01
  9.0000E-01  4.2000E+00  3.6000E+00  5.8100E+00  3.4400E+00  0.0000E+00  1.2596E-01  0.0000E+00  1.2596E-01  1.0831E-01
  9.0000E-01  4.2000E+00  3.6000E+00  5.8100E+00  3.4400E+00  0.0000E+00  7.1785E-02  0.0000E+00  7.1785E-02  6.1726E-02
  9.0000E-01  4.2000E+00  3.6000E+00  5.8100E+00  3.4400E+00  0.0000E+00  5.2102E-02  0.0000E+00  5.2102E-02  4.4801E-02
  9.0000E-01  4.2000E+00  3.6000E+00  5.8100E+00  3.4400E+00  0.0000E+00  1.2016E-01  0.0000E+00  1.2016E-01  1.0332E-01
  9.0000E-01  4.2000E+00  3.6000E+00  5.8100E+00  3.4400E+00  0.0000E+00  3.6903E-01  0.0000E+00  3.6903E-01  3.1732E-01
  9.0000E-01  4.2000E+00  3.6000E+00  5.8100E+00  3.4400E+00  0.0000E+00  3.8870E-01  0.0000E+00  3.8870E-01  3.3423E-01
  9.0000E-01  4.2000E+00  3.6000E+00  5.8100E+00  3.4400E+00  0.0000E+00  1.9279E-01  0.0000E+00  1.9279E-01  1.6577E-01
  9.0000E-01  4.2000E+00  3.6000E+00  5.8100E+00  3.4400E+00  0.0000E+00  1.9117E-01  0.0000E+00  1.9117E-01  1.6438E-01
  9.0000E-01  4.2000E+00  3.6000E+00  5.8100E+00  3.4400E+00  0.0000E+00  8.7244E-02  0.0000E+00  8.7244E-02  7.5019E-02
  9.0000E-01  4.2000E+00  3.6000E+00  5.8100E+00  3.4400E+00  0.0000E+00  1.2057E-01  0.0000E+00  1.2057E-01  1.0367E-01
  9.0000E-01  4.2000E+00  3.6000E+00  5.8100E+00  3.4400E+00  0.0000E+00  2.0807E-01  0.0000E+00  2.0807E-01  1.7891E-01
  9.0000E-01  4.2000E+00  3.6000E+00  5.8100E+00  3.4400E+00  0.0000E+00  1.1653E-01  0.0000E+00  1.1653E-01  1.0020E-01
  9.0000E-01  4.2000E+00  3.6000E+00  5.8100E+00  3.4400E+00  0.0000E+00  9.7987E-02  0.0000E+00  9.7987E-02  8.4256E-02
  9.0000E-01  4.2000E+00  3.6000E+00  5.8100E+00  3.4400E+00  0.0000E+00  6.8493E-02  0.0000E+00  6.8493E-02  5.8895E-02
  9.0000E-01  4.2000E+00  3.6000E+00  5.8100E+00  3.4400E+00  0.0000E+00  2.9452E-01  0.0000E+00  2.9452E-01  2.5325E-01
  9.0000E-01  4.2000E+00  3.6000E+00  5.8100E+00  3.4400E+00  0.0000E+00  3.8954E-01  0.0000E+00  3.8954E-01  3.3495E-01
  9.0000E-01  4.2000E+00  3.6000E+00  5.8100E+00  3.4400E+00  0.0000E+00  1.8790E-01  0.0000E+00  1.8790E-01  1.6157E-01
  9.0000E-01  4.2000E+00  3.6000E+00  5.8100E+00  3.4400E+00  0.0000E+00  1.3172E-01  0.0000E+00  1.3172E-01  1.1326E-01
  9.0000E-01  4.2000E+00  3.6000E+00  5.8100E+00  3.4400E+00  0.0000E+00  1.8039E-01  0.0000E+00  1.8039E-01  1.5511E-01
