TABLE NO.  2
 ETA1        ETA2        ETA3        ETA4        ETA5
  0.0000E+00  2.8931E-01 -2.5048E-01  0.0000E+00  0.0000E+00
  0.0000E+00  2.8931E-01 -2.5048E-01  0.0000E+00  0.0000E+00
  0.0000E+00  2.8931E-01 -2.5048E-01  0.0000E+00  0.0000E+00
  0.0000E+00  2.8931E-01 -2.5048E-01  0.0000E+00  0.0000E+00
  0.0000E+00  2.8931E-01 -2.5048E-01  0.0000E+00  0.0000E+00
  0.0000E+00  2.8931E-01 -2.5048E-01  0.0000E+00  0.0000E+00
  0.0000E+00  2.8931E-01 -2.5048E-01  0.0000E+00  0.0000E+00
  0.0000E+00  2.4469E-01  1.9271E-01  0.0000E+00  0.0000E+00
  0.0000E+00  2.4469E-01  1.9271E-01  0.0000E+00  0.0000E+00
  0.0000E+00  2.4469E-01  1.9271E-01  0.0000E+00  0.0000E+00
  0.0000E+00  2.4469E-01  1.9271E-01  0.0000E+00  0.0000E+00
  0.0000E+00  2.4469E-01  1.9271E-01  0.0000E+00  0.0000E+00
  0.0000E+00  2.4469E-01  1.9271E-01  0.0000E+00  0.0000E+00
  0.0000E+00  1.9670E-01  5.3570E-01  0.0000E+00  0.0000E+00
  0.0000E+00  1.9670E-01  5.3570E-01  0.0000E+00  0.0000E+00
  0.0000E+00  1.9670E-01  5.3570E-01  0.0000E+00  0.0000E+00
  0.0000E+00  1.9670E-01  5.3570E-01  0.0000E+00  0.0000E+00
  0.0000E+00  1.9670E-01  5.3570E-01  0.0000E+00  0.0000E+00
  0.0000E+00  1.1069E-01 -9.0313E-01  0.0000E+00  0.0000E+00
  0.0000E+00  1.1069E-01 -9.0313E-01  0.0000E+00  0.0000E+00
  0.0000E+00  1.1069E-01 -9.0313E-01  0.0000E+00  0.0000E+00
  0.0000E+00  1.1069E-01 -9.0313E-01  0.0000E+00  0.0000E+00
  0.0000E+00  1.1069E-01 -9.0313E-01  0.0000E+00  0.0000E+00
  0.0000E+00  1.1069E-01 -9.0313E-01  0.0000E+00  0.0000E+00
  0.0000E+00  1.1069E-01 -9.0313E-01  0.0000E+00  0.0000E+00
  0.0000E+00  1.1069E-01 -9.0313E-01  0.0000E+00  0.0000E+00
  0.0000E+00  1.1069E-01 -9.0313E-01  0.0000E+00  0.0000E+00
  0.0000E+00  1.1069E-01 -9.0313E-01  0.0000E+00  0.0000E+00
  0.0000E+00 -3.7508E-02 -1.9919E-01  0.0000E+00  0.0000E+00
  0.0000E+00 -3.7508E-02 -1.9919E-01  0.0000E+00  0.0000E+00
  0.0000E+00 -3.7508E-02 -1.9919E-01  0.0000E+00  0.0000E+00
  0.0000E+00 -3.7508E-02 -1.9919E-01  0.0000E+00  0.0000E+00
  0.0000E+00 -3.7508E-02 -1.9919E-01  0.0000E+00  0.0000E+00
  0.0000E+00 -3.7508E-02 -1.9919E-01  0.0000E+00  0.0000E+00
  0.0000E+00 -3.7508E-02 -1.9919E-01  0.0000E+00  0.0000E+00
  0.0000E+00  5.0018E-01  4.8032E-01  0.0000E+00  0.0000E+00
  0.0000E+00  5.0018E-01  4.8032E-01  0.0000E+00  0.0000E+00
  0.0000E+00  5.0018E-01  4.8032E-01  0.0000E+00  0.0000E+00
  0.0000E+00  5.0018E-01  4.8032E-01  0.0000E+00  0.0000E+00
  0.0000E+00  5.0018E-01  4.8032E-01  0.0000E+00  0.0000E+00
  0.0000E+00 -1.4481E-01  3.3542E-01  0.0000E+00  0.0000E+00
  0.0000E+00 -1.4481E-01  3.3542E-01  0.0000E+00  0.0000E+00
  0.0000E+00 -1.4481E-01  3.3542E-01  0.0000E+00  0.0000E+00
  0.0000E+00 -1.4481E-01  3.3542E-01  0.0000E+00  0.0000E+00
  0.0000E+00 -1.4481E-01  3.3542E-01  0.0000E+00  0.0000E+00
  0.0000E+00 -1.4481E-01  3.3542E-01  0.0000E+00  0.0000E+00
  0.0000E+00 -5.1078E-01 -4.1634E-02  0.0000E+00  0.0000E+00
  0.0000E+00 -5.1078E-01 -4.1634E-02  0.0000E+00  0.0000E+00
  0.0000E+00 -5.1078E-01 -4.1634E-02  0.0000E+00  0.0000E+00
  0.0000E+00 -5.1078E-01 -4.1634E-02  0.0000E+00  0.0000E+00
  0.0000E+00 -5.1078E-01 -4.1634E-02  0.0000E+00  0.0000E+00
  0.0000E+00 -5.1078E-01 -4.1634E-02  0.0000E+00  0.0000E+00
  0.0000E+00  5.5137E-01 -6.7887E-01  0.0000E+00  0.0000E+00
  0.0000E+00  5.5137E-01 -6.7887E-01  0.0000E+00  0.0000E+00
  0.0000E+00  5.5137E-01 -6.7887E-01  0.0000E+00  0.0000E+00
  0.0000E+00  5.5137E-01 -6.7887E-01  0.0000E+00  0.0000E+00
  0.0000E+00  5.5137E-01 -6.7887E-01  0.0000E+00  0.0000E+00
  0.0000E+00  5.5137E-01 -6.7887E-01  0.0000E+00  0.0000E+00
  0.0000E+00  5.5137E-01 -6.7887E-01  0.0000E+00  0.0000E+00
  0.0000E+00  5.5137E-01 -6.7887E-01  0.0000E+00  0.0000E+00
  0.0000E+00  3.7401E-01  4.4065E-02  0.0000E+00  0.0000E+00
  0.0000E+00  3.7401E-01  4.4065E-02  0.0000E+00  0.0000E+00
  0.0000E+00  3.7401E-01  4.4065E-02  0.0000E+00  0.0000E+00
  0.0000E+00  3.7401E-01  4.4065E-02  0.0000E+00  0.0000E+00
  0.0000E+00  3.7401E-01  4.4065E-02  0.0000E+00  0.0000E+00
  0.0000E+00  3.7401E-01  4.4065E-02  0.0000E+00  0.0000E+00
  0.0000E+00 -7.9793E-01 -1.2645E-02  0.0000E+00  0.0000E+00
  0.0000E+00 -7.9793E-01 -1.2645E-02  0.0000E+00  0.0000E+00
  0.0000E+00 -7.9793E-01 -1.2645E-02  0.0000E+00  0.0000E+00
  0.0000E+00 -7.9793E-01 -1.2645E-02  0.0000E+00  0.0000E+00
  0.0000E+00 -7.9793E-01 -1.2645E-02  0.0000E+00  0.0000E+00
  0.0000E+00 -7.9793E-01 -1.2645E-02  0.0000E+00  0.0000E+00
  0.0000E+00  4.1369E-01  1.8005E-01  0.0000E+00  0.0000E+00
  0.0000E+00  4.1369E-01  1.8005E-01  0.0000E+00  0.0000E+00
  0.0000E+00  4.1369E-01  1.8005E-01  0.0000E+00  0.0000E+00
  0.0000E+00  4.1369E-01  1.8005E-01  0.0000E+00  0.0000E+00
  0.0000E+00 -2.3546E-01  7.3350E-01  0.0000E+00  0.0000E+00
  0.0000E+00 -2.3546E-01  7.3350E-01  0.0000E+00  0.0000E+00
  0.0000E+00 -2.3546E-01  7.3350E-01  0.0000E+00  0.0000E+00
  0.0000E+00 -2.3546E-01  7.3350E-01  0.0000E+00  0.0000E+00
  0.0000E+00 -2.3546E-01  7.3350E-01  0.0000E+00  0.0000E+00
  0.0000E+00 -2.3546E-01  7.3350E-01  0.0000E+00  0.0000E+00
  0.0000E+00  3.0857E-01 -1.4013E-02  0.0000E+00  0.0000E+00
  0.0000E+00  3.0857E-01 -1.4013E-02  0.0000E+00  0.0000E+00
  0.0000E+00  3.0857E-01 -1.4013E-02  0.0000E+00  0.0000E+00
  0.0000E+00  3.0857E-01 -1.4013E-02  0.0000E+00  0.0000E+00
  0.0000E+00  3.0857E-01 -1.4013E-02  0.0000E+00  0.0000E+00
  0.0000E+00  3.0857E-01 -1.4013E-02  0.0000E+00  0.0000E+00
  0.0000E+00  4.0536E-01 -4.3698E-01  0.0000E+00  0.0000E+00
  0.0000E+00  4.0536E-01 -4.3698E-01  0.0000E+00  0.0000E+00
  0.0000E+00  4.0536E-01 -4.3698E-01  0.0000E+00  0.0000E+00
  0.0000E+00  4.0536E-01 -4.3698E-01  0.0000E+00  0.0000E+00
  0.0000E+00  4.0536E-01 -4.3698E-01  0.0000E+00  0.0000E+00
  0.0000E+00  4.0536E-01 -4.3698E-01  0.0000E+00  0.0000E+00
  0.0000E+00  4.0536E-01 -4.3698E-01  0.0000E+00  0.0000E+00
  0.0000E+00 -1.0065E-01  4.0352E-01  0.0000E+00  0.0000E+00
  0.0000E+00 -1.0065E-01  4.0352E-01  0.0000E+00  0.0000E+00
  0.0000E+00 -1.0065E-01  4.0352E-01  0.0000E+00  0.0000E+00
  0.0000E+00 -1.0065E-01  4.0352E-01  0.0000E+00  0.0000E+00
  0.0000E+00 -1.0065E-01  4.0352E-01  0.0000E+00  0.0000E+00
  0.0000E+00 -1.0065E-01  4.0352E-01  0.0000E+00  0.0000E+00
  0.0000E+00 -5.3031E-01  1.2751E-01  0.0000E+00  0.0000E+00
  0.0000E+00 -5.3031E-01  1.2751E-01  0.0000E+00  0.0000E+00
  0.0000E+00 -5.3031E-01  1.2751E-01  0.0000E+00  0.0000E+00
  0.0000E+00 -5.3031E-01  1.2751E-01  0.0000E+00  0.0000E+00
  0.0000E+00 -5.3031E-01  1.2751E-01  0.0000E+00  0.0000E+00
  0.0000E+00 -5.3031E-01  1.2751E-01  0.0000E+00  0.0000E+00
  0.0000E+00 -2.6677E-01 -1.6995E-01  0.0000E+00  0.0000E+00
  0.0000E+00 -2.6677E-01 -1.6995E-01  0.0000E+00  0.0000E+00
  0.0000E+00 -2.6677E-01 -1.6995E-01  0.0000E+00  0.0000E+00
  0.0000E+00 -2.6677E-01 -1.6995E-01  0.0000E+00  0.0000E+00
  0.0000E+00 -2.6677E-01 -1.6995E-01  0.0000E+00  0.0000E+00
  0.0000E+00 -2.6677E-01 -1.6995E-01  0.0000E+00  0.0000E+00
  0.0000E+00 -2.6677E-01 -1.6995E-01  0.0000E+00  0.0000E+00
  0.0000E+00 -1.9026E-01 -3.6998E-01  0.0000E+00  0.0000E+00
  0.0000E+00 -1.9026E-01 -3.6998E-01  0.0000E+00  0.0000E+00
  0.0000E+00 -1.9026E-01 -3.6998E-01  0.0000E+00  0.0000E+00
  0.0000E+00 -1.9026E-01 -3.6998E-01  0.0000E+00  0.0000E+00
  0.0000E+00 -1.9026E-01 -3.6998E-01  0.0000E+00  0.0000E+00
  0.0000E+00 -1.9026E-01 -3.6998E-01  0.0000E+00  0.0000E+00
  0.0000E+00  1.2953E-01 -1.0789E-01  0.0000E+00  0.0000E+00
  0.0000E+00  1.2953E-01 -1.0789E-01  0.0000E+00  0.0000E+00
  0.0000E+00  1.2953E-01 -1.0789E-01  0.0000E+00  0.0000E+00
  0.0000E+00  1.2953E-01 -1.0789E-01  0.0000E+00  0.0000E+00
  0.0000E+00  1.2953E-01 -1.0789E-01  0.0000E+00  0.0000E+00
  0.0000E+00  4.5625E-02  6.9318E-01  0.0000E+00  0.0000E+00
  0.0000E+00  4.5625E-02  6.9318E-01  0.0000E+00  0.0000E+00
  0.0000E+00  4.5625E-02  6.9318E-01  0.0000E+00  0.0000E+00
  0.0000E+00  4.5625E-02  6.9318E-01  0.0000E+00  0.0000E+00
  0.0000E+00  4.5625E-02  6.9318E-01  0.0000E+00  0.0000E+00
  0.0000E+00  4.5625E-02  6.9318E-01  0.0000E+00  0.0000E+00
  0.0000E+00  4.1964E-01  5.2830E-01  0.0000E+00  0.0000E+00
  0.0000E+00  4.1964E-01  5.2830E-01  0.0000E+00  0.0000E+00
  0.0000E+00  4.1964E-01  5.2830E-01  0.0000E+00  0.0000E+00
  0.0000E+00  4.1964E-01  5.2830E-01  0.0000E+00  0.0000E+00
  0.0000E+00  4.1964E-01  5.2830E-01  0.0000E+00  0.0000E+00
  0.0000E+00  9.8972E-01  1.0222E-01  0.0000E+00  0.0000E+00
  0.0000E+00  9.8972E-01  1.0222E-01  0.0000E+00  0.0000E+00
  0.0000E+00  9.8972E-01  1.0222E-01  0.0000E+00  0.0000E+00
  0.0000E+00  9.8972E-01  1.0222E-01  0.0000E+00  0.0000E+00
  0.0000E+00  9.8972E-01  1.0222E-01  0.0000E+00  0.0000E+00
  0.0000E+00  9.8972E-01  1.0222E-01  0.0000E+00  0.0000E+00
  0.0000E+00  3.9123E-01  5.2054E-01  0.0000E+00  0.0000E+00
  0.0000E+00  3.9123E-01  5.2054E-01  0.0000E+00  0.0000E+00
  0.0000E+00  3.9123E-01  5.2054E-01  0.0000E+00  0.0000E+00
  0.0000E+00  3.9123E-01  5.2054E-01  0.0000E+00  0.0000E+00
  0.0000E+00  3.9123E-01  5.2054E-01  0.0000E+00  0.0000E+00
  0.0000E+00  3.9123E-01  5.2054E-01  0.0000E+00  0.0000E+00
  0.0000E+00  1.2516E-01  3.0450E-01  0.0000E+00  0.0000E+00
  0.0000E+00  1.2516E-01  3.0450E-01  0.0000E+00  0.0000E+00
  0.0000E+00  1.2516E-01  3.0450E-01  0.0000E+00  0.0000E+00
  0.0000E+00  1.2516E-01  3.0450E-01  0.0000E+00  0.0000E+00
  0.0000E+00  1.2516E-01  3.0450E-01  0.0000E+00  0.0000E+00
  0.0000E+00  1.2516E-01  3.0450E-01  0.0000E+00  0.0000E+00
  0.0000E+00  6.8996E-01  8.8802E-02  0.0000E+00  0.0000E+00
  0.0000E+00  6.8996E-01  8.8802E-02  0.0000E+00  0.0000E+00
  0.0000E+00  6.8996E-01  8.8802E-02  0.0000E+00  0.0000E+00
  0.0000E+00  6.8996E-01  8.8802E-02  0.0000E+00  0.0000E+00
  0.0000E+00  6.8996E-01  8.8802E-02  0.0000E+00  0.0000E+00
  0.0000E+00  6.8996E-01  8.8802E-02  0.0000E+00  0.0000E+00
  0.0000E+00 -9.4893E-02  4.9655E-02  0.0000E+00  0.0000E+00
  0.0000E+00 -9.4893E-02  4.9655E-02  0.0000E+00  0.0000E+00
  0.0000E+00 -9.4893E-02  4.9655E-02  0.0000E+00  0.0000E+00
  0.0000E+00 -9.4893E-02  4.9655E-02  0.0000E+00  0.0000E+00
  0.0000E+00 -9.4893E-02  4.9655E-02  0.0000E+00  0.0000E+00
  0.0000E+00 -9.4893E-02  4.9655E-02  0.0000E+00  0.0000E+00
  0.0000E+00 -9.4893E-02  4.9655E-02  0.0000E+00  0.0000E+00
  0.0000E+00 -9.4893E-02  4.9655E-02  0.0000E+00  0.0000E+00
  0.0000E+00 -9.4893E-02  4.9655E-02  0.0000E+00  0.0000E+00
  0.0000E+00  4.4185E-01  9.7375E-02  0.0000E+00  0.0000E+00
  0.0000E+00  4.4185E-01  9.7375E-02  0.0000E+00  0.0000E+00
  0.0000E+00  4.4185E-01  9.7375E-02  0.0000E+00  0.0000E+00
  0.0000E+00  4.4185E-01  9.7375E-02  0.0000E+00  0.0000E+00
  0.0000E+00  4.4185E-01  9.7375E-02  0.0000E+00  0.0000E+00
  0.0000E+00  4.4185E-01  9.7375E-02  0.0000E+00  0.0000E+00
  0.0000E+00  4.4185E-01  9.7375E-02  0.0000E+00  0.0000E+00
  0.0000E+00  4.4185E-01  9.7375E-02  0.0000E+00  0.0000E+00
  0.0000E+00  4.4185E-01  9.7375E-02  0.0000E+00  0.0000E+00
  0.0000E+00  1.1792E-01 -4.5456E-02  0.0000E+00  0.0000E+00
  0.0000E+00  1.1792E-01 -4.5456E-02  0.0000E+00  0.0000E+00
  0.0000E+00  1.1792E-01 -4.5456E-02  0.0000E+00  0.0000E+00
  0.0000E+00  1.1792E-01 -4.5456E-02  0.0000E+00  0.0000E+00
  0.0000E+00  1.1792E-01 -4.5456E-02  0.0000E+00  0.0000E+00
  0.0000E+00  1.1792E-01 -4.5456E-02  0.0000E+00  0.0000E+00
  0.0000E+00  1.1792E-01 -4.5456E-02  0.0000E+00  0.0000E+00
  0.0000E+00  1.1792E-01 -4.5456E-02  0.0000E+00  0.0000E+00
  0.0000E+00  1.1792E-01 -4.5456E-02  0.0000E+00  0.0000E+00
  0.0000E+00 -1.9403E-02  1.9672E-01  0.0000E+00  0.0000E+00
  0.0000E+00 -1.9403E-02  1.9672E-01  0.0000E+00  0.0000E+00
  0.0000E+00 -1.9403E-02  1.9672E-01  0.0000E+00  0.0000E+00
  0.0000E+00 -1.9403E-02  1.9672E-01  0.0000E+00  0.0000E+00
  0.0000E+00 -1.9403E-02  1.9672E-01  0.0000E+00  0.0000E+00
  0.0000E+00 -1.9403E-02  1.9672E-01  0.0000E+00  0.0000E+00
  0.0000E+00 -1.9403E-02  1.9672E-01  0.0000E+00  0.0000E+00
  0.0000E+00 -1.9403E-02  1.9672E-01  0.0000E+00  0.0000E+00
  0.0000E+00 -1.9403E-02  1.9672E-01  0.0000E+00  0.0000E+00
  0.0000E+00 -1.1776E-01 -2.8732E-01  0.0000E+00  0.0000E+00
  0.0000E+00 -1.1776E-01 -2.8732E-01  0.0000E+00  0.0000E+00
  0.0000E+00 -1.1776E-01 -2.8732E-01  0.0000E+00  0.0000E+00
  0.0000E+00 -1.1776E-01 -2.8732E-01  0.0000E+00  0.0000E+00
  0.0000E+00 -1.1776E-01 -2.8732E-01  0.0000E+00  0.0000E+00
  0.0000E+00 -1.1776E-01 -2.8732E-01  0.0000E+00  0.0000E+00
  0.0000E+00 -1.1776E-01 -2.8732E-01  0.0000E+00  0.0000E+00
  0.0000E+00 -1.1776E-01 -2.8732E-01  0.0000E+00  0.0000E+00
  0.0000E+00 -1.1776E-01 -2.8732E-01  0.0000E+00  0.0000E+00
  0.0000E+00 -1.1776E-01 -2.8732E-01  0.0000E+00  0.0000E+00
  0.0000E+00 -4.9348E-01 -4.6713E-02  0.0000E+00  0.0000E+00
  0.0000E+00 -4.9348E-01 -4.6713E-02  0.0000E+00  0.0000E+00
  0.0000E+00 -4.9348E-01 -4.6713E-02  0.0000E+00  0.0000E+00
  0.0000E+00 -4.9348E-01 -4.6713E-02  0.0000E+00  0.0000E+00
  0.0000E+00 -4.9348E-01 -4.6713E-02  0.0000E+00  0.0000E+00
  0.0000E+00 -4.9348E-01 -4.6713E-02  0.0000E+00  0.0000E+00
  0.0000E+00 -4.9348E-01 -4.6713E-02  0.0000E+00  0.0000E+00
  0.0000E+00 -4.9348E-01 -4.6713E-02  0.0000E+00  0.0000E+00
  0.0000E+00  3.0266E-01 -1.2526E+00  0.0000E+00  0.0000E+00
  0.0000E+00  3.0266E-01 -1.2526E+00  0.0000E+00  0.0000E+00
  0.0000E+00  3.0266E-01 -1.2526E+00  0.0000E+00  0.0000E+00
  0.0000E+00  3.0266E-01 -1.2526E+00  0.0000E+00  0.0000E+00
  0.0000E+00  3.0266E-01 -1.2526E+00  0.0000E+00  0.0000E+00
  0.0000E+00  3.0266E-01 -1.2526E+00  0.0000E+00  0.0000E+00
  0.0000E+00  3.0266E-01 -1.2526E+00  0.0000E+00  0.0000E+00
  0.0000E+00  3.0266E-01 -1.2526E+00  0.0000E+00  0.0000E+00
  0.0000E+00  3.0266E-01 -1.2526E+00  0.0000E+00  0.0000E+00
  0.0000E+00  3.0266E-01 -1.2526E+00  0.0000E+00  0.0000E+00
  0.0000E+00  1.2314E-01  1.5390E-01  0.0000E+00  0.0000E+00
  0.0000E+00  1.2314E-01  1.5390E-01  0.0000E+00  0.0000E+00
  0.0000E+00  1.2314E-01  1.5390E-01  0.0000E+00  0.0000E+00
  0.0000E+00  1.2314E-01  1.5390E-01  0.0000E+00  0.0000E+00
  0.0000E+00  1.2314E-01  1.5390E-01  0.0000E+00  0.0000E+00
  0.0000E+00  1.2314E-01  1.5390E-01  0.0000E+00  0.0000E+00
  0.0000E+00  1.2314E-01  1.5390E-01  0.0000E+00  0.0000E+00
  0.0000E+00  1.2314E-01  1.5390E-01  0.0000E+00  0.0000E+00
  0.0000E+00  1.2314E-01  1.5390E-01  0.0000E+00  0.0000E+00
  0.0000E+00 -1.9627E-01 -1.0798E-01  0.0000E+00  0.0000E+00
  0.0000E+00 -1.9627E-01 -1.0798E-01  0.0000E+00  0.0000E+00
  0.0000E+00 -1.9627E-01 -1.0798E-01  0.0000E+00  0.0000E+00
  0.0000E+00 -1.9627E-01 -1.0798E-01  0.0000E+00  0.0000E+00
  0.0000E+00 -1.9627E-01 -1.0798E-01  0.0000E+00  0.0000E+00
  0.0000E+00 -1.9627E-01 -1.0798E-01  0.0000E+00  0.0000E+00
  0.0000E+00 -1.9627E-01 -1.0798E-01  0.0000E+00  0.0000E+00
  0.0000E+00 -1.9627E-01 -1.0798E-01  0.0000E+00  0.0000E+00
  0.0000E+00 -1.9627E-01 -1.0798E-01  0.0000E+00  0.0000E+00
  0.0000E+00 -5.9433E-02 -1.3629E-01  0.0000E+00  0.0000E+00
  0.0000E+00 -5.9433E-02 -1.3629E-01  0.0000E+00  0.0000E+00
  0.0000E+00 -5.9433E-02 -1.3629E-01  0.0000E+00  0.0000E+00
  0.0000E+00 -5.9433E-02 -1.3629E-01  0.0000E+00  0.0000E+00
  0.0000E+00 -5.9433E-02 -1.3629E-01  0.0000E+00  0.0000E+00
  0.0000E+00 -5.9433E-02 -1.3629E-01  0.0000E+00  0.0000E+00
  0.0000E+00 -5.9433E-02 -1.3629E-01  0.0000E+00  0.0000E+00
  0.0000E+00 -5.9433E-02 -1.3629E-01  0.0000E+00  0.0000E+00
  0.0000E+00 -5.9433E-02 -1.3629E-01  0.0000E+00  0.0000E+00
  0.0000E+00 -5.9433E-02 -1.3629E-01  0.0000E+00  0.0000E+00
  0.0000E+00  4.0449E-01 -6.4149E-01  0.0000E+00  0.0000E+00
  0.0000E+00  4.0449E-01 -6.4149E-01  0.0000E+00  0.0000E+00
  0.0000E+00  4.0449E-01 -6.4149E-01  0.0000E+00  0.0000E+00
  0.0000E+00  4.0449E-01 -6.4149E-01  0.0000E+00  0.0000E+00
  0.0000E+00  4.0449E-01 -6.4149E-01  0.0000E+00  0.0000E+00
  0.0000E+00  4.0449E-01 -6.4149E-01  0.0000E+00  0.0000E+00
  0.0000E+00  4.0449E-01 -6.4149E-01  0.0000E+00  0.0000E+00
  0.0000E+00  4.0449E-01 -6.4149E-01  0.0000E+00  0.0000E+00
  0.0000E+00  4.0449E-01 -6.4149E-01  0.0000E+00  0.0000E+00
  0.0000E+00  4.0449E-01 -6.4149E-01  0.0000E+00  0.0000E+00
  0.0000E+00  5.8515E-02 -6.9592E-01  0.0000E+00  0.0000E+00
  0.0000E+00  5.8515E-02 -6.9592E-01  0.0000E+00  0.0000E+00
  0.0000E+00  5.8515E-02 -6.9592E-01  0.0000E+00  0.0000E+00
  0.0000E+00  5.8515E-02 -6.9592E-01  0.0000E+00  0.0000E+00
  0.0000E+00  5.8515E-02 -6.9592E-01  0.0000E+00  0.0000E+00
  0.0000E+00  5.8515E-02 -6.9592E-01  0.0000E+00  0.0000E+00
  0.0000E+00  5.8515E-02 -6.9592E-01  0.0000E+00  0.0000E+00
  0.0000E+00  5.8515E-02 -6.9592E-01  0.0000E+00  0.0000E+00
  0.0000E+00  5.8515E-02 -6.9592E-01  0.0000E+00  0.0000E+00
  0.0000E+00  1.2237E-01  1.4870E-01  0.0000E+00  0.0000E+00
  0.0000E+00  1.2237E-01  1.4870E-01  0.0000E+00  0.0000E+00
  0.0000E+00  1.2237E-01  1.4870E-01  0.0000E+00  0.0000E+00
  0.0000E+00  1.2237E-01  1.4870E-01  0.0000E+00  0.0000E+00
  0.0000E+00  1.2237E-01  1.4870E-01  0.0000E+00  0.0000E+00
  0.0000E+00  1.2237E-01  1.4870E-01  0.0000E+00  0.0000E+00
  0.0000E+00  1.2237E-01  1.4870E-01  0.0000E+00  0.0000E+00
  0.0000E+00  1.2237E-01  1.4870E-01  0.0000E+00  0.0000E+00
  0.0000E+00 -1.1414E+00  6.6740E-01  0.0000E+00  0.0000E+00
  0.0000E+00 -1.1414E+00  6.6740E-01  0.0000E+00  0.0000E+00
  0.0000E+00 -1.1414E+00  6.6740E-01  0.0000E+00  0.0000E+00
  0.0000E+00 -1.1414E+00  6.6740E-01  0.0000E+00  0.0000E+00
  0.0000E+00 -1.1414E+00  6.6740E-01  0.0000E+00  0.0000E+00
  0.0000E+00 -1.1414E+00  6.6740E-01  0.0000E+00  0.0000E+00
  0.0000E+00 -4.4522E-01 -5.5914E-03  0.0000E+00  0.0000E+00
  0.0000E+00 -4.4522E-01 -5.5914E-03  0.0000E+00  0.0000E+00
  0.0000E+00 -4.4522E-01 -5.5914E-03  0.0000E+00  0.0000E+00
  0.0000E+00 -4.4522E-01 -5.5914E-03  0.0000E+00  0.0000E+00
  0.0000E+00 -4.4522E-01 -5.5914E-03  0.0000E+00  0.0000E+00
  0.0000E+00 -4.4522E-01 -5.5914E-03  0.0000E+00  0.0000E+00
  0.0000E+00 -4.4522E-01 -5.5914E-03  0.0000E+00  0.0000E+00
  0.0000E+00 -4.4522E-01 -5.5914E-03  0.0000E+00  0.0000E+00
  0.0000E+00  7.8604E-01 -7.9509E-02  0.0000E+00  0.0000E+00
  0.0000E+00  7.8604E-01 -7.9509E-02  0.0000E+00  0.0000E+00
  0.0000E+00  7.8604E-01 -7.9509E-02  0.0000E+00  0.0000E+00
  0.0000E+00  7.8604E-01 -7.9509E-02  0.0000E+00  0.0000E+00
  0.0000E+00  7.8604E-01 -7.9509E-02  0.0000E+00  0.0000E+00
  0.0000E+00  7.8604E-01 -7.9509E-02  0.0000E+00  0.0000E+00
  0.0000E+00  7.8604E-01 -7.9509E-02  0.0000E+00  0.0000E+00
  0.0000E+00  7.8604E-01 -7.9509E-02  0.0000E+00  0.0000E+00
  0.0000E+00  7.8604E-01 -7.9509E-02  0.0000E+00  0.0000E+00
  0.0000E+00 -5.4219E-01  6.4778E-01  0.0000E+00  0.0000E+00
  0.0000E+00 -5.4219E-01  6.4778E-01  0.0000E+00  0.0000E+00
  0.0000E+00 -5.4219E-01  6.4778E-01  0.0000E+00  0.0000E+00
  0.0000E+00 -5.4219E-01  6.4778E-01  0.0000E+00  0.0000E+00
